,latitude,longitude,station_name,climate_id,datetime,temp,year,month,feature_id,map,temperature_celsius_avg,temperature_celsius_min,temperature_celsius_max,temperature_celsius_yoy_avg
1250,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 02:00,15.9,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1251,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 02:00,15.9,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1252,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 03:00,15.2,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1253,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 03:00,15.2,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1254,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 04:00,14.8,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1255,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 04:00,14.8,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1256,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 05:00,15.7,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1257,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 05:00,15.7,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1258,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 06:00,15.0,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1259,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 06:00,15.0,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1260,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 07:00,16.1,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1261,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 07:00,16.1,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1262,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 08:00,17.2,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1263,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 08:00,17.2,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1264,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 09:00,19.2,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1265,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 09:00,19.2,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1266,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 10:00,21.0,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1267,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 10:00,21.0,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1268,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 11:00,21.4,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1269,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 11:00,21.4,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1270,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 12:00,21.3,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1271,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 12:00,21.3,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1272,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 13:00,22.1,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1273,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 13:00,22.1,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1274,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 14:00,22.1,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1275,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 14:00,22.1,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1276,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 15:00,21.4,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1277,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 15:00,21.4,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1278,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 16:00,21.4,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1279,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 16:00,21.4,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1280,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 17:00,20.8,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1281,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 17:00,20.8,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1282,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 18:00,20.1,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1283,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 18:00,20.1,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1284,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 19:00,19.9,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1285,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 19:00,19.9,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1286,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 20:00,20.2,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1287,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 20:00,20.2,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1288,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 21:00,20.1,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1289,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 21:00,20.1,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1290,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 22:00,20.2,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1291,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 22:00,20.2,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1292,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 23:00,19.5,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1293,43.0,-80.0,TORONTO CITY,6158355,2024-09-27 23:00,19.5,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1294,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 00:00,19.4,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1295,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 00:00,19.4,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1296,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 01:00,19.8,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1297,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 01:00,19.8,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1298,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 02:00,19.5,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1299,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 02:00,19.5,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1300,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 03:00,19.2,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1301,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 03:00,19.2,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1302,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 04:00,18.9,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1303,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 04:00,18.9,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1304,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 05:00,18.6,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1305,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 05:00,18.6,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1306,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 06:00,18.8,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1307,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 06:00,18.8,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1308,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 07:00,19.2,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1309,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 07:00,19.2,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1310,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 08:00,19.3,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1311,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 08:00,19.3,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1312,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 09:00,19.4,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1313,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 09:00,19.4,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1314,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 10:00,19.7,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1315,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 10:00,19.7,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1316,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 11:00,20.3,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1317,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 11:00,20.3,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1318,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 12:00,20.2,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1319,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 12:00,20.2,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1320,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 13:00,20.9,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1321,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 13:00,20.9,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1322,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 14:00,21.4,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1323,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 14:00,21.4,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1324,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 15:00,21.1,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1325,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 15:00,21.1,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1326,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 16:00,21.0,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1327,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 16:00,21.0,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1328,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 17:00,20.6,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1329,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 17:00,20.6,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1330,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 18:00,20.6,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1331,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 18:00,20.6,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1332,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 19:00,20.3,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1333,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 19:00,20.3,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1334,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 20:00,20.6,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1335,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 20:00,20.6,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1336,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 21:00,20.5,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1337,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 21:00,20.5,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1338,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 22:00,20.3,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1339,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 22:00,20.3,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1340,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 23:00,20.0,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1341,43.0,-80.0,TORONTO CITY,6158355,2024-09-28 23:00,20.0,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1342,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 00:00,20.2,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1343,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 00:00,20.2,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1344,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 01:00,20.2,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1345,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 01:00,20.2,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1346,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 02:00,19.9,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1347,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 02:00,19.9,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1348,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 03:00,19.7,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1349,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 03:00,19.7,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1350,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 04:00,19.7,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1351,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 04:00,19.7,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1352,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 05:00,19.6,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1353,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 05:00,19.6,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1354,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 06:00,19.2,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1355,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 06:00,19.2,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1356,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 07:00,19.3,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1357,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 07:00,19.3,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1358,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 08:00,19.5,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1359,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 08:00,19.5,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1360,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 09:00,20.0,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1361,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 09:00,20.0,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1362,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 10:00,20.6,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1363,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 10:00,20.6,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1364,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 11:00,22.4,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1365,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 11:00,22.4,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1366,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 12:00,22.2,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1367,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 12:00,22.2,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1368,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 13:00,22.0,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1369,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 13:00,22.0,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1370,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 14:00,21.3,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1371,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 14:00,21.3,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1372,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 15:00,20.9,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1373,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 15:00,20.9,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1374,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 16:00,20.9,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1375,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 16:00,20.9,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1376,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 17:00,20.7,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1377,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 17:00,20.7,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1378,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 18:00,20.2,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1379,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 18:00,20.2,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1380,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 19:00,19.9,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1381,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 19:00,19.9,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1382,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 20:00,19.8,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1383,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 20:00,19.8,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1384,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 21:00,19.3,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1385,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 21:00,19.3,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1386,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 22:00,18.5,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1387,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 22:00,18.5,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1388,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 23:00,18.3,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1389,43.0,-80.0,TORONTO CITY,6158355,2024-09-29 23:00,18.3,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1390,43.0,-80.0,TORONTO CITY,6158355,2024-09-30 00:00,17.8,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
1391,43.0,-80.0,TORONTO CITY,6158355,2024-09-30 00:00,17.8,2024,9,582aeb6dc6ce11d892e2080020a0f4c9,030M04,19.276216968011127,8.7,28.3,0.3792725235666836
1392,43.0,-80.0,TORONTO CITY,6158355,2024-09-30 01:00,17.7,2024,9,0e31fef3d05311d892e2080020a0f4c9,030M11,19.276216968011127,8.7,28.3,0.3792725235666836
